107001;60;51;厢车;时RK**86;9.6
107004;68;66;厢车;秒C5**32;9.6
107014;60;60;敞车;成BE**72;13
107015;15;54.14;;月L7**81;
107018;120;100;敞车;时K9**16;17.5
107019;132;110;厢车;和EE**80;17.5
107021;55;18;厢车;周M9**39;9.6
107022;40;35;高栏;周A5**25;6.8
107026;130;30;敞车;周KM**07;17.5
107032;132;72;厢车;和ER**07;17.5
107036;70;118.842;敞车;西JW**51;17.5
107037;75;32;敞车;工H7**71;13
107040;130;73;厢车;农AP**68;17.5
107042;20;31;高栏;华U6**51;13
107044;130;30;敞车;华AR**83;17.5
107050;80;28;厢车;周LB**53;13
107058;70;100;高栏;周KL**22;13
107059;120;100;敞车;中E5**59;17.5
107060;55;35.28;高栏;周B4**72;9.6
107065;40;100;敞车;秒B0**68;13
107069;120;32;敞车;月CC**61;13
107077;10.641;8;;月AN**39;
107080;30;30;敞车;周K6**79;17.5
107081;70;32;高栏;时HH**73;13
107082;60;60;高栏;右AS**88;9.6
107085;70;32;高栏;月CA**09;13
107089;70;32;高栏;工FV**88;13
107090;70;25;敞车;右EC**48;17.5
107091;40;30;高栏;周A5**86;6.8
107094;130;30;敞车;周K6**36;17.5
107096;17;1;;农BJ**89;
107099;40;10;高栏;周A8**72;6.8
107105;40;55;高栏;右DA**67;9.6
107107;140;100;敞车;中D5**85;17.5
107108;40;10;高栏;北AK**90;6.8
107109;60;32;高栏;时HJ**69;13
107110;70;32;高栏;时HJ**75;13
107112;130;73;厢车;农AJ**26;17.5
107113;70;32;高栏;西DX**45;13
107116;56;50;高栏;西R6**23;9.6
107124;100;69.5;厢车;农MR**91;13
107132;70;31;高栏;时HK**92;13
107134;55;18;高栏;秒AB**61;8.6
107136;40;15;高栏;月MB**77;6.8
107137;132;70;厢车;和ER**33;17.5
107138;60;40;厢车;年C3**95;9.6
107140;130;100;敞车;周K6**63;17.5
107142;37;25.7;厢车;月A8**10;6.8
107143;50;33;高栏;西JV**71;13
107145;70;90;高栏;时HD**79;13
107146;50;32;高栏;时HH**86;13
107147;60;30;高栏;周LC**78;9.6
107148;130;73;厢车;农AN**29;17.5
107149;29.441;100;敞车;月CD**93;17.5
107150;65;35;高栏;时GE**05;13
107152;130;100;敞车;月CN**69;17.5
107154;130;100;敞车;月CD**53;17.5
107155;80;52;敞车;时N7**69;13
107160;70;32;高栏;周M9**95;13
107161;60;15;高栏;西JP**38;9.6
107162;70;32;高栏;月HN**46;13
107163;60;100;敞车;西EL**02;13
107165;15;99.25;;月GA**10;
107169;60;20;高栏;月AE**87;9.6
107170;16;5;厢车;年SQ**0Z;4.2
107171;30;34.233;厢车;秒CT**81;9.6
107172;18.647;1;;秒CQ**86;
107173;35.876;75.26;;秒C4**56;
107174;30.259;60;高栏;周K6**06;13
107175;70;32;高栏;周S2**25;13
107176;55;18;高栏;时AM**83;9.6
107177;150;150.97;敞车;右AS**67;17.5
107179;130;100;敞车;周S1**81;17.5
107180;150;144.34;敞车;周KF**37;17.5
107182;100;80;高栏;西BW**06;13
107184;20;10;厢车;年J9**76;4.2
107186;150;32;敞车;周C9**30;17.5
107190;37.567;30;厢车;时HH**06;13
107193;120;100;敞车;中A9**88;17.5
107198;60;40;高栏;周KH**19;9.6
107205;130;74.784;厢车;农AN**87;17.5
107209;35;60;高栏;和BT**61;6.8
107216;150;100;敞车;上CB**28;17.5
107220;68;100;敞车;西BU**29;13
107223;60;40;高栏;时LA**36;9.6
107228;100;75;厢车;农AK**66;17.5
107229;135;73;厢车;和ED**75;17.5
107233;130;71;厢车;和EJ**87;17.5
107235;70;32;高栏;西DK**07;13
107236;50;60;敞车;周LC**56;17.5
107237;130;100;敞车;右C5**05;17.5
107240;55;18;高栏;周S1**25;9.6
107242;17.58;1;;工EA**26;
107243;140;74;厢车;农AH**55;17.5
107244;55;18;厢车;上F3**75;9.6
107245;70;32;高栏;时LH**06;13
107246;50;31;高栏;周C2**51;9.6
107252;20;45;;周M5**90;
107253;86;55;高栏;民M7**94;13
107254;130;100;敞车;月CD**63;17.5
107256;70;32;高栏;西JW**02;13
107258;160;30;敞车;和EG**92;17.5
107259;160;90;敞车;周S2**52;17.5
107264;70;100;高栏;左H1**99;13
107265;70;100;高栏;工M3**86;13
107266;60;20;高栏;年D1**26;9.6
107267;50;40;高栏;时S2**56;9.6
107268;60;40;厢车;年ST**85;9.6
107270;100;100;高栏;周L3**40;13
107272;100;72.303;厢车;秒C5**91;9.6
107273;60;100;敞车;西EF**85;13
107275;10.234;33;;月CG**90;
107276;60;40;高栏;秒C5**12;9.6
107277;60;100;敞车;西EK**73;13
107278;60;100;敞车;西EK**63;13
107281;130;30;敞车;周K6**28;17.5
107283;150;100;敞车;中E3**36;17.5
107288;60;55;高栏;十M3**52;9.6
107296;130;100;敞车;周L6**10;17.5
107299;120;100;敞车;周KP**81;17.5
107306;140;73;厢车;农AK**00;17.5
107307;70;15;高栏;西DQ**67;6.8
107316;138;73;厢车;周E1**90;17.5
107318;60;51.708;厢车;周S2**41;9.6
107321;22.683;0;;秒CR**23;
107323;130;73;厢车;和DH**89;17.5
107325;66;30;高栏;工UE**06;13
107326;40;40;高栏;工Q7**0J;9.6
107332;85;30;高栏;工K3**26;13
107333;18;5;厢车;月C1**30;4.2
107338;132;75;厢车;和DT**76;17.5
107339;140;73;厢车;农AP**61;17.5
107340;130;100;敞车;华R5**50;17.5
107341;130;100;敞车;华AY**89;17.5
107342;170;100;敞车;周KN**81;17.5
107344;38;23;高栏;周M1**46;6.8
107352;120;100;敞车;周K6**08;17.5
107353;30;104.53;;月BU**98;
107354;20;50.18;;月A8**79;
107357;160;100;敞车;周K6**83;17.5
107359;40;35;高栏;周A5**49;6.8
107360;55;20;高栏;周C3**93;9.6
107364;80;85.02;厢车;月D6**70;13
107367;132;70;厢车;和EE**86;17.5
107369;60;45;高栏;工RA**76;13
107370;132;70.4;厢车;和EG**90;17.5
107377;40;10;高栏;周M9**79;6.8
107382;86;55;高栏;民M5**38;13
107384;55;18;高栏;工M3**32;9.6
107388;55;18;高栏;周C2**29;9.6
107394;35;32;敞车;月KC**37;13
107399;16;40;;秒F9**30;
107401;80;33;敞车;西DH**89;13
107402;60;70;厢车;秒C4**35;9.6
107403;26;40;;七L4**73;
107404;50;40;厢车;年C3**63;7.2
107405;60;80;厢车;秒C5**70;9.6
107406;22.88;42.946;;年C3**91;
107407;27.82;52.219;;秒C8**85;
107408;56;48;厢车;秒C4**01;9.6
107409;17.638;20;;年C3**76;
107410;19.038;21;;年C2**50;
107411;25.571;20;;年C3**16;
107413;20;7;厢车;年B5**08;4.2
107414;80;100;高栏;立A9**87;13
107432;33.27;60;;共AP**65;
107433;55;18;厢车;工K9**62;9.6
107441;0.632;2;;周M1**57;
107444;60;32;敞车;月NB**80;13
107449;60;60;高栏;西AK**70;13
107450;60;40;高栏;年BA**97;9.6
107451;160;146.95;敞车;右D7**70;17.5
107453;100;73;厢车;农AP**38;17.5
107454;132;70;厢车;和EC**52;17.5
107456;125;94.3;厢车;西JV**77;17.5
107457;15.92;1;;月CU**60;
107458;55;15;高栏;周L3**07;9.6
107460;150;96.2;敞车;西EP**69;17.5
107462;80;85.26;敞车;和DK**08;13
107465;55;18;厢车;月M2**34;9.6
107469;55;55;高栏;中D9**91;9.6
107476;30;60;敞车;周B1**55;6.8
107477;80;32;高栏;工HS**62;13
107478;50;15;厢车;月L6**75;9.6
107480;130;100;敞车;周K6**29;17.5
107481;130;100;敞车;周K6**17;17.5
107482;55;18;高栏;工PM**86;9.6
107485;80;60;高栏;右AS**80;13
107487;16;10;高栏;年T6**33;4.2
107488;80;60;高栏;右DA**73;13
107490;60;83.82;敞车;周M5**82;9.6
107491;50;40;厢车;年AC**76;9.6
107495;20.441;40;;年AE**29;
107497;18;19.521;厢车;年TE**06;4.2
107498;120;100;敞车;周K6**67;17.5
107501;36;12;高栏;周AC**79;6.8
107502;120;100;敞车;周K6**71;17.5
107514;12;12;敞车;国AX**67;4.2
107516;40;100;敞车;民LC**32;13
107517;55;15;高栏;周AB**51;9.6
107518;940;100;敞车;秒DE**17;13
107519;75;32;敞车;时EA**55;13
107521;75;60;敞车;成HN**70;13
107523;75;60;敞车;周SB**81;13
107527;180;143.4;敞车;工K3**05;17.5
107528;75;32;高栏;时E6**88;13
107529;25;1;;农EA**18;
107530;100;130;敞车;民LE**21;17.5
107536;55;18;高栏;西DQ**11;9.6
107542;150;60;敞车;上K9**89;13
107543;90;60;敞车;月DE**82;13
107545;80;34;敞车;年RP**33;13
107551;132;73;厢车;和DP**80;17.5
107556;57;15;厢车;下AL**79;9.6
107557;60;60;高栏;西BR**23;13
107558;20;20;厢车;年T2**7C;4.2
107561;62;18;高栏;周M7**28;9.6
107564;40;50;高栏;右C6**19;6.8
107566;55;18;高栏;周M6**19;9.6
107567;55;35.814;高栏;周NB**10;9.6
107568;75;60;高栏;周N9**11;13
107569;55;55;高栏;右C6**88;13
107572;70;62.206;高栏;周M9**08;13
107575;62;18;高栏;月CQ**50;9.6
107576;40;10;高栏;周L8**05;6.8
107579;27.574;16.66;;秒C4**05;
107580;35.49;84;;秒C4**31;
107583;27.04;1;;秒F6**18;
107584;37.088;64.2;;秒FA**32;
107585;50;75.4;厢车;秒C4**70;9.6
107592;100;100;高栏;周L3**59;13
107604;38;15;高栏;周A5**16;6.8
107606;60;60;敞车;右F3**93;9.6
107609;120;47;敞车;时EC**78;13
107614;50;80;厢车;秒C4**98;9.6
107616;40;44.24;高栏;周A5**99;6.8
107619;70;108.19;高栏;周F2**59;13
107620;130;100;敞车;周S6**20;17.5
107621;50;80;厢车;年BQ**61;9.6
107622;60;50;敞车;周NF**66;17.5
107625;50;40;厢车;周M9**82;9.6
107627;40;60;敞车;下D3**88;13
107628;145;90;敞车;中CA**73;17.5
107631;120;60;敞车;时ES**78;13
107633;55;75;厢车;工Q9**27;9.6
107634;30;100;高栏;七C1**65;6.8
107635;100;84.993;敞车;十N2**68;13
107638;15;80.99;;月AL**02;
107639;40;40;高栏;工AL**23;9.6
107641;50;20;厢车;秒CL**05;9.6
107644;60;60;高栏;月AP**66;9.6
107646;55;60;高栏;周M6**72;9.6
107648;30;98.23;;月AP**76;
107649;30;95.7;;时NA**96;
107650;55;60;高栏;周LC**00;9.6
107661;5;3;敞车;月A8**47;3.5
107665;70;60;高栏;时GC**50;13
107668;86;65;高栏;工PN**06;13
107669;55;60;高栏;周S2**43;9.6
107671;40;40;高栏;工AG**91;9.6
107672;1700;9;高栏;月AR**D3;4.2
107673;55;40;厢车;月AN**15;9.6
107674;40;30;高栏;和EE**10;6.8
107675;30;20;高栏;周F3**41;6.8
107676;77;90;高栏;西DH**34;13
107677;70;90;高栏;时LF**98;13
107678;86;65;高栏;时MH**97;13
107679;105;173.52;敞车;时PF**68;13
107680;60;60;高栏;成A5**56;9.6
107681;70;30;高栏;月AL**76;9.6
107686;50;45;高栏;中D3**28;9.6
107691;150;100;敞车;周KK**56;17.5
107701;70;84.72;敞车;周P2**19;13
107702;40;60;厢车;秒A4**88;9.6
107707;35;16;高栏;上MN**01;6.8
107708;40;100;敞车;工QV**40;13
107709;40;100;敞车;秒AJ**85;13
107713;10;60.84;;月AM**61;
107714;10;54.16;;月AN**91;
107716;10;46.6;;周M7**10;
107723;55;50;高栏;时HH**62;9.6
107726;40;10;高栏;月BX**38;6.8
107731;120;75;厢车;农AH**70;17.5
107732;40;15;敞车;时PG**30;8.6
107738;56;18;厢车;周L6**05;9.6
107755;30;10;敞车;周KG**58;6.8
107756;15;1;;周M0**88;
107757;10;10;敞车;月NA**83;6.8
107765;70;32;高栏;周M1**32;13
107767;77;32;敞车;工D8**06;9.6
107776;70;32;敞车;周M9**89;13
107779;77;32;高栏;工PG**36;13
107780;77;32;高栏;工PC**76;13
107784;24.16;75;;年C5**37;
107785;3.12;10;;年JP**23;
107787;19.124;2;;周M0**81;
107792;180;153.04;敞车;中AC**25;17.5
107793;120;90;敞车;周A7**47;17.5
107813;40;100;敞车;周KE**72;4.2
107814;150;100;敞车;华R5**75;17.5
107816;140;75;厢车;和DP**80;17.5
107817;30;20;高栏;周AB**41;6.8
107820;40;20;敞车;周M4**31;6.8
107821;58;50;高栏;周L9**35;9.6
107822;140;70;厢车;和ES**31;17.5
107830;80;91;敞车;月AE**10;13
107833;70;90;高栏;时J7**63;13
107835;150;133.216;厢车;南AD**82;17.5
107840;35;35;高栏;立BZ**51;6.8
107849;70;95.08;高栏;上K1**59;13
107851;140;73;厢车;农AN**41;17.5
107852;55;50;高栏;周B1**10;9.6
107853;100;100;高栏;左H1**81;13
107854;130;100;敞车;周K6**65;17.5
107856;130;100;敞车;周K6**13;17.5
107865;40;10;高栏;月A7**29;6.8
107868;35;10;敞车;周A7**92;6.8
107869;15;5;厢车;月AP**57;4.2
107878;35;10;高栏;周CA**19;6.8
107881;31.05;32;敞车;下AN**27;13
107883;8.32;25;;年A0**24;
107885;36.176;78;;秒CQ**91;
107886;30.559;54.593;;周KM**16;
107887;30.559;1;高栏;周KP**59;13
107888;10.14;20;;年T3**20;
107889;39.058;77;;秒CB**81;
107890;20;40;;年AB**83;
107891;15.153;1;;秒CU**60;
107896;60;50;厢车;月AE**76;9.6
107898;140;100;敞车;周KP**55;17.5
107899;70;100;敞车;月NF**01;13
107901;40;50;厢车;年L5**78;13
107904;160;100;敞车;周K6**29;17.5
107906;70;60;高栏;右K8**23;13
107907;30.731;60;;周KM**90;
107908;21.7;39.089;;秒C9**58;
107909;80;70;厢车;年LY**18;13
107910;70;60;高栏;西DZ**54;13
107913;30;89.88;;月AP**86;
107916;40;25;高栏;上FL**11;6.2
107917;40;10;高栏;周M7**92;6.8
107918;50;32;高栏;西DS**18;13
107924;55;18;高栏;时P5**92;9.6
107925;32.205;100;;西EF**58;
107926;40;100;高栏;西EG**61;13
107927;100;100;高栏;周B0**82;13
107930;100;72.96;厢车;和DK**33;17.5
107931;120;71;厢车;和EG**55;17.5
107934;20.706;18;高栏;周LA**25;9.6
107944;100;100;高栏;左H6**76;13
107954;86;65;高栏;民M4**24;13
107958;55;58;高栏;周L5**31;9.6
107959;40;10;高栏;月C1**27;6.8
107962;60;100;高栏;秒CT**63;9.6
107970;20;22;敞车;和BT**07;3.5
107973;60;20;高栏;月JS**07;9.6
107978;100;100;高栏;周LC**58;13
107980;100;100;高栏;周LB**38;13
107982;120;60;敞车;周C8**93;17.5
107990;22;60;;秒CT**47;
107993;100;100;高栏;周S2**23;13
107997;75;32;高栏;时E6**63;13
107998;60;18;高栏;月BM**01;9.6
108000;50;33;高栏;中D3**30;13
108002;100;100;高栏;周LC**60;13
108003;50;50;厢车;秒CN**80;9.6
108004;55;50;高栏;西JR**22;9.6
108005;160;100;敞车;周K6**99;17.5
108006;45;42;厢车;秒C9**50;9.6
108007;31.769;60;;秒C8**05;
108008;20.8;30;;时S5**91;
108009;15.58;30;;周S7**26;
108010;29.775;11;厢车;年T4**62;13
108012;29.884;60;;共AS**72;
108014;55;50;高栏;工MA**18;9.6
108020;55;45;敞车;和BQ**93;9.6
108028;150;55;厢车;时K9**45;17.5
108029;100;100;高栏;周L3**77;13
108031;20;5;高栏;月C2**LV;4.2
108036;55;60;厢车;工M3**05;9.6
108044;30.8;44;厢车;周KM**59;7.2
108045;26.4;52;;秒C9**99;
108048;90;33;高栏;时NE**41;13
108049;56;20;高栏;周A8**43;9.6
108052;70;55;高栏;中D7**86;13
108055;150;100;敞车;周K6**28;17.5
108056;28.575;100;敞车;周K6**01;17.5
108060;55;15;厢车;月AE**06;9.6
108063;70;32;高栏;时HJ**06;13
108067;57;50;高栏;下FT**80;9.6
108069;100;100;高栏;周B4**69;13
108073;160;60;敞车;中CE**66;17.5
108074;160;30;敞车;中AB**86;17.5
108077;80;100;敞车;秒C7**89;13
108078;100;100;高栏;左H1**32;13
108079;150;100;敞车;周K6**91;17.5
108080;70;60;敞车;右F5**11;13
108083;100;100;高栏;周L3**00;13
108084;100;100;高栏;周F8**32;13
108085;180;157.129;敞车;十N3**10;17.5
108092;55;90.89;高栏;月DE**17;9.6
108097;100;100;高栏;周D3**09;13
108098;30;100;;月A7**33;
108099;140;52;敞车;西BW**28;17.5
108100;14;52;;西BX**76;
108110;100;100;高栏;周LB**41;13
108116;55;30;高栏;工AD**95;9.6
108117;75;60;敞车;时EX**99;13
108118;75;35;敞车;时EP**51;13
108123;70;92.6;敞车;西DQ**66;13
108128;140;73;厢车;和DH**55;17.5
108129;55;30;高栏;工UL**59;9.6
108130;72;60;高栏;工RA**62;13
108132;15;15;厢车;北DR**99;4.2
108142;140;60;敞车;时P2**87;17.5
108143;70;60;敞车;右F2**20;13
108151;32.07;38550;高栏;时EJ**99;13
108156;60;60;高栏;周C1**27;9.6
108159;100;100;高栏;周F7**13;13
108163;110;80;高栏;秒DC**57;13
108164;120;100;敞车;周K6**81;17.5
108171;40;75;高栏;周M9**67;9.6
108173;14.891;55;;时AC**60;
108174;12.898;36;;月AP**28;
108180;80;62;高栏;秒CH**08;13
108181;27.74;54;;秒C8**59;
108182;20.04;40;;秒C8**49;
108183;70;75;高栏;周NB**85;13
108184;130;100;敞车;时P0**83;17.5
108185;115;40;高栏;西B8**3D;13
108190;180;163.387;敞车;十N6**81;17.5
108195;150;100;敞车;西FJ**65;17.5
108213;40;30;高栏;时HJ**21;6.8
108217;70;18;高栏;周KP**95;9.6
108218;56;34;厢车;年SM**20;9.6
108220;32;45;;秒C4**41;
108222;40;60;敞车;秒B9**32;13
108223;21.84;45;;秒CJ**85;
108228;60;55;高栏;民J5**48;13
108229;14;60;;西B1**2G;
108230;40;16;厢车;周LB**15;7.2
108232;60;32;敞车;成KJ**90;13
108236;70;32;高栏;周C5**90;13
108237;150;55;敞车;周C8**55;17.5
108238;100;60;敞车;西B7**3G;17.5
108242;120;120;厢车;年BE**50;13
108243;55;15;敞车;和DB**99;9.6
108246;70;60;高栏;工HG**33;13
108248;120;100;厢车;年BB**16;13
108249;40;10;高栏;月AE**15;6.8
108252;100;100;高栏;左H5**22;13
108261;100;100;高栏;周F3**68;13
108263;40;60;高栏;右E8**88;9.6
108265;100;100;敞车;周F8**15;13
108283;55;32;高栏;工PC**61;13
108284;70;32;高栏;秒C5**55;13
108285;55;18;高栏;时J3**80;9.6
108286;20;5;高栏;秒B7**N1;4.2
108287;70;100;高栏;民J3**8X;13
108288;20.105;1;;周C1**89;
108289;50;16820;厢车;时ND**02;9.6
108290;19.5;1;;月AN**10;
108292;35;10;高栏;和DD**89;6.8
108294;100;100;高栏;周P4**10;13
108296;150;100;敞车;西FN**46;17.5
108298;44;33;敞车;周S2**80;13
108300;60;54.3;高栏;周S5**29;9.6
108305;21;7;厢车;年S3**F3;4.2
108310;70;60;高栏;西DJ**63;13
108315;50;41;敞车;周M0**36;9.6
108316;28.32;44.945;;周KL**22;
108317;20.8;40;;年T4**96;
108318;40;36;厢车;年BS**17;9.6
108319;70;60;高栏;工DA**62;13
108321;20.8;40;;时AV**23;
108324;22.552;44;;秒C9**08;
108325;35;9.9;高栏;上HE**79;6.8
108331;60;60;敞车;月HW**60;13
108332;60;60;敞车;月HW**19;13
108337;65;100;厢车;秒C4**91;9.6
108339;65;100;厢车;秒C8**53;13
108341;120;150;厢车;年BG**02;13
108346;65;60;高栏;周K9**92;13
108347;120;100;厢车;年BE**86;13
108348;40;30;高栏;周L8**18;6.8
108361;100;100;高栏;周B4**19;13
108362;70;32;高栏;工Q9**AN;13
108363;45;16;高栏;周M9**91;8.6
108364;100;100;高栏;周CA**00;13
108368;36;10;高栏;周M9**93;6.8
108369;70;32;高栏;周L2**38;13
108370;130;80;高栏;秒C4**91;13
108372;70;32;高栏;周D3**86;13
108374;70;32;高栏;上K9**65;13
108375;120;150;厢车;年BT**99;13
108376;60;60;高栏;工HP**71;17.5
108378;100;100;高栏;周LC**69;13
108379;100;100;高栏;周LC**21;13
108383;15.4;29.09;;年L4**57;
108384;60;40;厢车;年BD**51;9.6
108385;18.721;40;;年BD**57;
108391;50;45;高栏;右C6**16;9.6
108399;150;100;敞车;西ER**80;17.5
108400;60;40;高栏;工JA**35;13
108402;130;80;敞车;西JX**39;17.5
108403;150;40;敞车;西B3**1Q;17.5
108409;55;20;高栏;周N3**89;9.6
108412;100;100;高栏;周S2**41;13
108414;60;55;高栏;中C5**31;13
108418;130;60;敞车;时PZ**15;17.5
108431;30;108.08;;月A7**99;
108435;60;64;高栏;年T2**33;9.6
108439;40;10;高栏;周M9**92;6.8
108443;100;100;高栏;西JX**80;13
108445;50;18;厢车;工Q8**65;9.6
108446;140;100;敞车;西T5**75;17.5
108462;100;100;高栏;周L3**52;13
108463;100;100;高栏;周B0**05;13
108465;40;36;高栏;周F2**05;6.8
108466;100;100;高栏;周L3**47;13
108467;100;100;高栏;周B4**90;13
108471;70;32;高栏;工FV**85;13
108480;50;18;高栏;周P4**66;9.6
108481;26.32;30.33;;秒C9**37;
108482;25.2;50;;年AB**53;
108483;50;40;高栏;周M9**08;9.6
108484;50;18;高栏;周KM**37;9.6
108487;50;16;高栏;和ED**58;9.6
108489;40;10;高栏;月MF**83;6.8
108491;40;10;高栏;周L3**57;6.8
108498;120;100;敞车;中AB**29;17.5
108507;25;50;;工PM**93;
108510;5.2;10;;秒C2**L8;
108513;60;32;高栏;西JS**97;13
108516;100;100;高栏;周B1**00;13
108521;150;100;敞车;中AB**18;17.5
108522;50;18;高栏;周F2**16;9.6
108528;55;50;高栏;周NB**38;9.6
108535;150;55;敞车;工PC**53;17.5
108536;140;73;厢车;和EG**99;17.5
108537;11.67;20;;下AL**62;
108539;30;91.42;;月CG**08;
108540;40;100;敞车;时S5**91;13
108550;60;60;高栏;工M3**38;9.6
108557;60;100;高栏;秒C7**81;13
108560;50;40;高栏;周M9**90;9.6
108563;70;90;高栏;周L8**72;13
108569;75;100;高栏;周LC**21;13
108570;50;60;高栏;月AB**90;9.6
108572;28.72;36;;秒C4**06;
108573;60;40;厢车;秒CJ**92;9.6
108575;12;8;厢车;华XJ**6T;4.2
108578;36;30;高栏;周S2**22;6.8
108582;100;32;敞车;周C3**58;13
108583;18.171;50;;秒CN**21;
108584;90;60;敞车;工Q0**5D;13
108585;60;100;敞车;秒FA**26;13
108587;10;36.17;;月AG**19;
108588;10;75.43;;周M5**58;
108589;55;55;高栏;秒CU**71;9.6
108592;80;100;高栏;周B4**50;13
108596;40;40;厢车;和DL**11;9.6
108600;40;30;高栏;上H2**05;6.8
108607;70;32;高栏;时HG**86;13
108616;20;10;高栏;时H2**60;4.2
108621;180;144.41;敞车;十N3**93;17.5
108629;100;100;高栏;周F8**07;13
108632;100;100;高栏;周LC**18;13
108638;30;10;高栏;月AN**21;6.8
108639;30;8;高栏;周AT**37;4.2
108644;60;20;高栏;月JM**32;9.6
108648;70;55;高栏;右KD**33;13
108661;10;7;敞车;月A2**9X;3.5
108662;55;33;高栏;周C8**52;9.6
108663;70;32;高栏;周L2**62;13
108666;38.9;70;;秒C4**12;
108669;50;50;高栏;工FC**21;9.6
108677;50;40;厢车;周S7**71;9.6
108679;40;100;敞车;秒L5**91;13
108680;70;36;高栏;七J5**85;13
108681;55;55;高栏;工HB**88;9.6
108688;160;100;敞车;民M6**11;17.5
108689;60;60;高栏;西DS**86;13
108690;20;5;敞车;月A6**T9;4.2
108695;40;40;高栏;工JC**57;9.6
108702;30;109.53;;周M9**61;
108711;60;90;高栏;右C2**22;13
108717;80;100;高栏;右EC**48;13
108726;65;60;高栏;周K9**69;13
108739;60;45;高栏;和D8**47;9.6
108743;40;40;高栏;工HC**62;9.6
108745;180;100;敞车;中CB**13;17.5
108748;40;18;高栏;成B7**99;6.8
108749;150;100;敞车;成GL**23;17.5
108752;38;30;高栏;月CB**25;6.8
108786;120;55;敞车;周CA**00;17.5
108789;70;32;高栏;工AD**89;13
108798;80;50;敞车;成HN**11;13
108807;130;100;敞车;右C5**70;17.5
108808;130;100;敞车;右C5**60;17.5
108813;40;18;高栏;周L8**60;9.6
108814;16.66;2;;周M9**50;
108815;60;18;高栏;周L2**43;9.6
108817;140;73;厢车;国AR**21;17.5
108818;40;10;高栏;上BH**27;6.8
108819;55;18;高栏;工AM**51;9.6
108822;70;33;敞车;周C7**79;13
108824;120;100;敞车;周NF**93;17.5
108826;10;6;厢车;年ST**66;4.2
108830;12;15;高栏;上K8**8A;6.8
108831;120;100;敞车;周K6**59;17.5
108834;50;50;厢车;工FN**75;9.6
108836;80;38;高栏;十L3**35;13
108839;9;20;;月CB**38;
108841;10;52.59;;月AF**67;
108844;100;100;高栏;周C6**81;13
108850;12;15;敞车;月HZ**4L;4.2
108855;40;100;敞车;秒B9**77;13
108856;40;100;敞车;周KK**25;17.5
108857;65;60;高栏;民B9**17;13
108858;55;18;高栏;周C8**86;9.6
108865;80;100;敞车;周M5**39;13
108868;60;36;高栏;月CW**21;9.6
108870;70;32;高栏;西DW**80;13
108874;130;73;厢车;和EB**10;17.5
108875;100;100;高栏;周L3**47;13
108877;140;98.821;厢车;右AT**80;17.5
108881;50;18;高栏;周SA**72;9.6
108882;70;100;高栏;右AS**75;13
108894;120;73;厢车;农AK**43;17.5
108898;80;150;厢车;年SD**52;13
108904;60;31;厢车;周M9**07;9.6
108908;100;100;高栏;周L3**76;13
108912;50;18;高栏;工K3**02;9.6
108916;150;60;敞车;工M1**63;17.5
108917;11;1;;工C7**66;
108918;120;100;敞车;周KH**96;17.5
108919;70;32;高栏;月NC**93;13
108922;40;10;高栏;和EG**99;6.8
108927;55;35;高栏;和BT**26;9.6
108929;35;10;厢车;月A9**87;6.8
108933;100;100;高栏;周L3**68;13
108939;65;60;高栏;周KM**98;13
108946;43;14;高栏;国AP**68;6.8
108951;200;99.97;敞车;中D5**06;17.5
108963;40;10;高栏;和DJ**97;6.8
108968;65;60;高栏;时EH**59;13
108969;5;15;;月AL**67;
108970;5;20;;月AP**98;
108971;70;32;高栏;周M5**08;13
108976;100;100;高栏;周L3**08;13
108980;10;68.79;;月AG**28;
108985;60;60;高栏;周C2**10;9.6
108988;29.776;100;;年AD**22;
108989;40;100;敞车;秒BQ**69;13
108993;150;100;敞车;共BL**16;17.5
108994;38;10;高栏;周P3**52;6.8
108997;100;100;高栏;周S2**59;13
109000;120;100;敞车;周KE**31;17.5
109002;40;30;高栏;周M1**70;6.8
109004;4;47.89;;周AB**89;
109005;4;43.08;;月A8**22;
109006;58;43.6;厢车;和DG**70;9.6
109018;60;60;敞车;月H1**85;13
109024;70;32;高栏;周M5**22;13
109028;70;32;高栏;周L3**30;13
109031;50;18;高栏;月AL**13;9.6
109032;13.603;5;;周L3**48;
109034;32.789;62;;年AG**30;
109035;152;157.04;敞车;右F5**59;17.5
109036;75;60;敞车;时E2**58;13
109044;230;217.775;敞车;华AY**93;17.5
109045;130;100;敞车;周S2**72;17.5
109047;220;90;敞车;华R5**43;17.5
109048;120;55;敞车;周CA**26;17.5
109050;220;90;敞车;华AX**13;17.5
109052;200;90;敞车;华A7**2Q;17.5
109053;140;100;敞车;周F2**20;17.5
109059;68;100;高栏;右J5**75;13
109067;60;60;高栏;西EC**72;13
109071;100;100;高栏;左A5**99;13
109072;40;100;敞车;秒CH**19;13
109073;70;60;高栏;西DL**71;13
109074;70;60;高栏;工RC**23;13
109075;90;100;高栏;秒C3**80;13
109079;60;60;高栏;时EW**99;13
109082;50;62;高栏;周M9**15;9.6
109083;160;100;敞车;共BL**71;17.5
109088;18.012;54;;周M1**91;
109091;70;90;高栏;农MA**55;13
109093;180;90;敞车;西EL**19;17.5
109101;70;60.2;高栏;周B5**98;13
109107;120;100;敞车;时NY**68;17.5
109109;56;40;高栏;周B2**30;9.6
109110;20;40;;周L0**59;
109111;50;17;敞车;月DE**18;9.6
109112;20;40;;周KM**99;
