62757,右KB**86,13.00,高栏,100.00,32.00
62759,周R0**33,13.00,敞车,120.00,35.00
62761,西R8**76,13.00,高栏,100.00,32.00
62763,右KA**97,13.00,高栏,100.00,32.00
62765,周C1**08,9.60,高栏,60.00,20.00
62767,七L5**91,6.80,高栏,40.00,10.00
62769,时HG**94,13.00,敞车,120.00,35.00
62771,月G3**33,9.60,高栏,60.00,20.00
62773,七J4**02,13.00,高栏,100.00,32.00
62775,时G6**32,17.50,敞车,160.00,40.00
62777,秒CN**07,9.60,高栏,60.00,20.00
62779,工PE**68,6.80,高栏,40.00,10.00
62781,共E6**81,13.00,敞车,120.00,35.00
62783,右B3**11,13.00,高栏,100.00,32.00
62785,月DE**52,13.00,厢车,80.00,30.00
62787,时G1**37,17.50,敞车,160.00,40.00
62789,上G6**8D,13.00,高栏,100.00,32.00
62791,下AL**29,13.00,厢车,80.00,30.00
62793,中D1**65,17.50,敞车,160.00,40.00
62795,工AJ**08,13.00,高栏,100.00,32.00
62797,下FL**67,17.50,敞车,160.00,40.00
62799,时N4**00,17.50,敞车,160.00,40.00
62801,西BR**07,9.60,敞车,70.00,20.00
62803,年Y2**46,6.80,敞车,50.00,10.00
62805,年WN**26,17.50,厢车,110.00,35.00
62807,民M2**81,13.00,敞车,120.00,35.00
62809,周KF**72,13.00,敞车,120.00,35.00
62811,共AF**31,6.80,高栏,40.00,10.00
62813,分A8**19,17.50,厢车,110.00,35.00
62815,西EF**63,6.80,高栏,40.00,10.00
62817,民M1**11,13.00,敞车,120.00,35.00
62819,周M5**53,13.00,高栏,100.00,32.00
62821,下FE**67,9.60,高栏,60.00,20.00
62823,时P6**14,17.50,敞车,160.00,40.00
62825,秒F7**27,9.60,高栏,60.00,20.00
62827,年BA**16,6.80,厢车,35.00,10.00
62829,工NA**15,9.60,高栏,60.00,20.00
62831,共LC**06,13.00,高栏,100.00,32.00
62833,工NB**81,13.00,敞车,120.00,35.00
62835,秒CR**59,9.60,高栏,60.00,20.00
62837,周S7**37,17.50,敞车,160.00,40.00
62839,时P6**06,17.50,敞车,160.00,40.00
62841,西DM**49,17.50,敞车,160.00,40.00
62843,时B7**19,6.80,高栏,40.00,10.00
62845,和DF**40,9.60,高栏,60.00,20.00
62847,上K9**79,17.50,敞车,160.00,40.00
62849,下C9**36,13.00,高栏,100.00,32.00
62851,周S2**56,6.80,高栏,40.00,10.00
62853,下AY**96,4.20,高栏,10.00,5.00
62855,周A7**02,17.50,敞车,160.00,40.00
62857,华AP**78,9.60,高栏,60.00,20.00
62859,下FB**97,13.00,高栏,100.00,32.00
62861,时E6**83,13.00,高栏,100.00,32.00
62863,月NA**46,9.60,厢车,50.00,20.00
62865,下FB**82,13.00,高栏,100.00,32.00
62867,时K9**77,9.60,高栏,60.00,20.00
62869,工NA**15,6.80,高栏,40.00,10.00
62871,西C3**97,4.20,高栏,10.00,5.00
62873,右B2**10,13.00,高栏,100.00,32.00
62875,右B2**01,13.00,厢车,80.00,30.00
62877,日D8**02,13.00,敞车,120.00,35.00
62879,工QZ**52,13.00,高栏,100.00,32.00
62881,秒K2**15,17.50,敞车,160.00,40.00
62883,立BA**16,9.60,高栏,60.00,20.00
62885,西CL**12,4.20,高栏,10.00,5.00
62887,月G2**15,9.60,高栏,60.00,20.00
62889,周N1**85,17.50,敞车,160.00,40.00
62891,西BR**98,17.50,敞车,160.00,40.00
62893,农C5**31,13.00,高栏,100.00,32.00
62895,北BA**80,13.00,高栏,100.00,32.00
62897,七H7**62,9.60,高栏,60.00,20.00
62899,周N9**28,17.50,敞车,160.00,40.00
62901,人N3**60,13.00,高栏,100.00,32.00
62903,时EL**13,13.00,高栏,100.00,32.00
62905,华AM**58,9.60,高栏,60.00,20.00
62907,西CC**19,9.60,高栏,60.00,20.00
62909,工Q8**22,17.50,厢车,110.00,35.00
62911,周KH**77,6.80,高栏,40.00,10.00
62913,右EA**96,13.00,敞车,120.00,35.00
62915,上AG**57,5.20,敞车,30.00,8.00
62917,月AE**2L,4.20,敞车,12.00,5.00
62919,年AV**51,5.20,敞车,30.00,8.00
62921,上P1**57,13.00,高栏,100.00,32.00
62923,七AC**56,6.80,高栏,40.00,10.00
62925,周L6**96,4.20,敞车,12.00,5.00
62927,中D1**85,17.50,敞车,160.00,40.00
62929,中D2**82,17.50,敞车,160.00,40.00
62931,西C7**1C,4.20,厢车,12.00,5.00
62933,时PV**68,13.00,敞车,120.00,35.00
62935,下AG**C1,4.20,高栏,10.00,5.00
62937,工D9**31,13.00,高栏,100.00,32.00
62939,西DM**52,9.60,高栏,60.00,20.00
62941,和D3**55,9.60,厢车,50.00,20.00
62943,时HF**98,13.00,高栏,100.00,32.00
62945,东L3**86,9.60,高栏,60.00,20.00
62947,周A6**88,17.50,敞车,160.00,40.00
62949,周K3**62,6.80,高栏,40.00,10.00
62951,工NX**09,4.20,高栏,10.00,5.00
62953,时G2**23,17.50,敞车,160.00,40.00
62955,共E5**98,13.00,敞车,120.00,35.00
62957,西C8**57,6.80,高栏,40.00,10.00
62959,民M1**22,13.00,高栏,100.00,32.00
62961,西C9**10,13.00,敞车,120.00,35.00
62963,周F3**80,17.50,敞车,160.00,40.00
62965,时J8**56,6.80,高栏,40.00,10.00
62967,周A7**99,9.60,高栏,60.00,20.00
62969,东AE**60,9.60,高栏,60.00,20.00
62971,年BW**50,6.80,高栏,40.00,10.00
62973,共C3**78,9.60,高栏,60.00,20.00
62975,月BM**05,6.80,高栏,40.00,10.00
62977,下FL**00,13.00,高栏,100.00,32.00
62979,周AR**36,4.20,高栏,10.00,5.00
62981,东GW**63,6.20,高栏,25.00,10.00
62983,周C2**09,9.60,高栏,60.00,20.00
62985,东AC**31,6.80,高栏,40.00,10.00
62987,秒CJ**88,9.60,高栏,60.00,20.00
62989,周S9**82,6.20,高栏,25.00,10.00
62991,周F3**56,6.80,高栏,40.00,10.00
62993,工PE**56,13.00,敞车,120.00,35.00
62995,和DH**09,6.80,敞车,50.00,10.00
62997,时F1**10,6.80,高栏,40.00,10.00
62999,周K6**39,17.50,敞车,160.00,40.00
63001,年BC**31,17.50,厢车,110.00,35.00
63003,时HF**23,13.00,高栏,100.00,32.00
63005,周AA**59,6.80,高栏,40.00,10.00
63007,周KL**30,9.60,高栏,60.00,20.00
63009,时AU**60,13.00,高栏,100.00,32.00
63011,右B3**11,13.00,高栏,100.00,32.00
63013,右AF**68,9.60,高栏,60.00,20.00
63015,秒AA**29,13.00,高栏,100.00,32.00
63017,工D8**07,9.60,高栏,60.00,20.00
63019,下AH**05,9.60,高栏,60.00,20.00
63021,西R6**00,13.00,敞车,120.00,35.00
63023,上AW**19,17.50,敞车,160.00,40.00
63025,周S2**30,9.60,高栏,60.00,20.00
63027,右EA**33,13.00,高栏,100.00,32.00
63029,北A7**12,17.50,敞车,160.00,40.00
63031,工NA**56,6.80,敞车,50.00,10.00
63033,国AU**95,13.00,敞车,120.00,35.00
63035,北C4**58,9.60,高栏,60.00,20.00
63037,工PG**06,13.00,敞车,120.00,35.00
63039,西JT**29,13.00,高栏,100.00,32.00
63041,时N5**29,4.20,厢车,12.00,5.00
63043,西T3**62,13.00,高栏,100.00,32.00
63045,下AQ**M9,4.20,高栏,10.00,5.00
63047,周KG**57,17.50,厢车,110.00,35.00
63049,时J6**88,17.50,敞车,160.00,40.00
63051,周A6**52,6.80,高栏,40.00,10.00
63053,下H5**68,9.60,高栏,60.00,20.00
63055,年SE**36,8.60,厢车,40.00,15.00
63057,时P8**45,13.00,敞车,120.00,35.00
63059,西AV**55,6.80,高栏,40.00,10.00
63061,时P1**96,9.60,高栏,60.00,20.00
63063,下AL**53,9.60,高栏,60.00,20.00
63065,时N7**43,6.80,高栏,40.00,10.00
63067,七L4**68,13.00,高栏,100.00,32.00
63069,时M8**68,13.00,高栏,100.00,32.00
63071,时M8**77,13.00,高栏,100.00,32.00
63073,时HF**63,13.00,高栏,100.00,32.00
63075,时M6**76,13.00,高栏,100.00,32.00
63077,西EK**10,13.00,敞车,120.00,35.00
63079,下FL**97,17.50,敞车,160.00,40.00
63081,时D7**78,17.50,厢车,110.00,35.00
63083,七H7**83,9.60,高栏,60.00,20.00
63085,工QH**88,17.50,厢车,110.00,35.00
63087,西AK**48,4.20,厢车,12.00,5.00
63089,秒GP**31,7.20,高栏,45.00,15.00
63091,周L2**41,17.50,敞车,160.00,40.00
63093,西A1**62,4.20,敞车,12.00,5.00
63095,民M8**69,13.00,高栏,100.00,32.00
63097,周S5**29,17.50,敞车,160.00,40.00
63099,月C1**75,17.50,敞车,160.00,40.00
63101,时F5**22,17.50,敞车,160.00,40.00
63103,周A7**88,17.50,敞车,160.00,40.00
63105,西AC**5M,4.20,厢车,12.00,5.00
63107,西AH**9E,4.20,厢车,12.00,5.00
63109,工Q4**0J,9.60,高栏,60.00,20.00
63111,共C3**35,8.60,高栏,60.00,15.00
63113,西EK**93,5.20,高栏,25.00,8.00
63115,年X3**26,4.20,厢车,12.00,5.00
63117,西JU**90,13.00,高栏,100.00,32.00
63119,秒CN**51,9.60,高栏,60.00,20.00
63121,时A9**7J,4.20,厢车,12.00,5.00
63123,下FE**93,9.60,高栏,60.00,20.00
63125,时P9**06,17.50,敞车,160.00,40.00
63127,下FE**39,13.00,高栏,100.00,32.00
63129,西JQ**78,13.00,高栏,100.00,32.00
63131,周KL**92,9.60,高栏,60.00,20.00
63133,周FG**30,4.20,厢车,12.00,5.00
63135,时A6**0G,4.20,厢车,12.00,5.00
63137,时A8**6D,4.20,厢车,12.00,5.00
63139,时HG**69,17.50,敞车,160.00,40.00
63141,周S9**45,9.60,高栏,60.00,20.00
63143,秒C2**19,13.00,高栏,100.00,32.00
63145,上FL**91,6.80,高栏,40.00,10.00
63147,西JM**25,13.00,高栏,100.00,32.00
63149,时NY**77,17.50,敞车,160.00,40.00
63151,工B8**A0,4.20,敞车,12.00,5.00
63153,上AE**75,4.20,高栏,10.00,5.00
63155,东FP**78,6.80,高栏,40.00,10.00
63157,工BV**38,4.20,敞车,12.00,5.00
63159,周KM**78,9.60,厢车,50.00,20.00
63161,周A5**78,6.80,高栏,40.00,10.00
63163,月C5**70,6.80,高栏,40.00,10.00
63165,月HC**41,9.60,高栏,60.00,20.00
63167,时AR**51,13.00,高栏,100.00,32.00
63169,工BG**82,4.20,敞车,12.00,5.00
63171,下FJ**79,9.60,高栏,60.00,20.00
63173,七N0**83,9.60,高栏,60.00,20.00
63175,工BQ**52,6.80,敞车,50.00,10.00
63177,工BY**90,6.80,敞车,50.00,10.00
63179,时R5**35,9.60,高栏,60.00,20.00
63181,西JM**65,13.00,高栏,100.00,32.00
63183,时LG**82,17.50,厢车,110.00,35.00
63185,上AF**91,9.60,高栏,60.00,20.00
63187,西JT**85,13.00,高栏,100.00,32.00
63189,时N7**56,13.00,高栏,100.00,32.00
63191,下E6**56,9.60,高栏,60.00,20.00
63193,工N3**13,9.60,高栏,60.00,20.00
63195,秒A2**96,9.60,高栏,60.00,20.00
63197,共R6**85,9.60,高栏,60.00,20.00
63199,工UB**85,6.80,敞车,50.00,10.00
63201,工RK**13,6.80,高栏,40.00,10.00
63203,月CF**13,9.60,高栏,60.00,20.00
63205,工BS**R7,4.20,敞车,12.00,5.00
63207,工PC**30,13.00,高栏,100.00,32.00
63209,北C4**77,9.60,高栏,60.00,20.00
63211,东G1**16,6.80,高栏,40.00,10.00
63213,工PD**63,9.60,高栏,60.00,20.00
63215,工B1**08,4.20,敞车,12.00,5.00
63217,工Q5**80,9.60,高栏,60.00,20.00
63219,民M8**07,13.00,高栏,100.00,32.00
63221,西FJ**31,9.60,高栏,60.00,20.00
63223,工BU**A7,4.20,敞车,12.00,5.00
63225,工N3**82,13.00,高栏,100.00,32.00
63227,周M5**00,9.60,高栏,60.00,20.00
63229,西FA**74,13.00,敞车,120.00,35.00
63231,下C3**62,13.00,高栏,100.00,32.00
63233,东D3**79,9.60,高栏,60.00,20.00
63235,时G8**83,9.60,高栏,60.00,20.00
63237,东F6**70,9.60,高栏,60.00,20.00
63239,工BU**25,4.20,敞车,12.00,5.00
63241,时N7**28,6.80,高栏,40.00,10.00
63243,西JM**63,13.00,高栏,100.00,32.00
63245,东AR**68,6.80,高栏,40.00,10.00
63247,时P6**01,17.50,敞车,160.00,40.00
63249,工BQ**F7,4.20,敞车,12.00,5.00
63251,周L6**18,9.60,高栏,60.00,20.00
63253,时NC**62,9.60,高栏,60.00,20.00
63255,工BW**23,6.80,敞车,50.00,10.00
63257,秒L0**30,17.50,敞车,160.00,40.00
63259,时NC**12,9.60,高栏,60.00,20.00
63261,周NA**72,17.50,厢车,110.00,35.00
63263,下AL**49,13.00,高栏,100.00,32.00
63265,西C3**82,13.00,高栏,100.00,32.00
63267,东D7**91,8.60,厢车,40.00,15.00
63269,西DK**15,13.00,高栏,100.00,32.00
63271,时PJ**30,17.50,厢车,110.00,35.00
63273,时PE**68,17.50,厢车,110.00,35.00
63275,时AW**15,17.50,高栏,130.00,40.00
63277,周KD**56,17.50,厢车,110.00,35.00
63279,周B2**36,6.80,高栏,40.00,10.00
63281,成F3**95,8.60,高栏,60.00,15.00
63283,农EB**79,17.50,敞车,160.00,40.00
63285,周M5**61,13.00,高栏,100.00,32.00
63287,工N3**50,13.00,敞车,120.00,35.00
63289,共BK**09,9.60,高栏,60.00,20.00
63291,西EE**12,13.00,敞车,120.00,35.00
63293,工N8**98,9.60,高栏,60.00,20.00
63295,工N8**98,9.60,高栏,60.00,20.00
63297,中CA**35,17.50,高栏,130.00,40.00
63299,月HC**83,17.50,敞车,160.00,40.00
63301,工N3**51,13.00,敞车,120.00,35.00
63303,秒C8**58,9.60,高栏,60.00,20.00
63305,共N2**12,9.60,高栏,60.00,20.00
63307,上H1**28,9.60,高栏,60.00,20.00
63309,农BL**97,8.60,敞车,60.00,15.00
63311,西EL**02,13.00,高栏,100.00,32.00
63313,工QL**03,13.00,高栏,100.00,32.00
63315,北G4**30,17.50,敞车,160.00,40.00
63317,下J3**09,13.00,高栏,100.00,32.00
63319,和D8**62,6.80,高栏,40.00,10.00
63321,下B6**97,8.60,高栏,60.00,15.00
63323,上AD**72,4.20,敞车,10.00,5.00
63325,上AF**69,4.20,敞车,10.00,5.00
63327,上A7**3K,4.20,敞车,10.00,5.00
63329,上AY**92,4.20,敞车,10.00,5.00
63331,上A3**87,4.20,敞车,10.00,5.00
63333,上AK**5T,4.20,敞车,10.00,5.00
63335,年A3**72,4.20,厢车,10.00,5.00
63337,年A4**TA,4.20,高栏,10.00,5.00
63339,年AA**Y5,4.20,高栏,10.00,5.00
63341,下F3**95,9.60,高栏,60.00,20.00
63343,民KK**56,4.20,敞车,10.00,5.00
63345,民AK**80,4.20,高栏,10.00,5.00
63347,民AE**50,4.20,敞车,10.00,5.00
63349,年A5**NB,4.20,高栏,10.00,5.00
63351,周BV**90,4.20,敞车,10.00,5.00
63353,华A2**F3,4.20,敞车,10.00,5.00
63355,华A1**F0,4.20,高栏,10.00,5.00
63357,华A8**41,4.20,高栏,10.00,5.00
63359,时PJ**75,4.20,厢车,10.00,5.00
63361,年KR**80,4.20,厢车,10.00,5.00
63363,工V7**37,17.50,敞车,160.00,40.00
63365,西A0**QQ,4.20,敞车,10.00,5.00
63367,西AF**R5,4.20,厢车,10.00,5.00
63369,民AP**22,4.20,厢车,10.00,5.00
63371,西AN**70,4.20,敞车,10.00,5.00
63373,东FR**66,4.20,高栏,10.00,5.00
63375,华AB**82,4.20,高栏,10.00,5.00
63377,月C8**DR,4.20,敞车,10.00,5.00
63379,工BQ**10,4.20,敞车,10.00,5.00
63381,工B3**29,4.20,敞车,10.00,5.00
63383,年A0**36,4.20,高栏,10.00,5.00
63385,周S2**31,13.00,敞车,120.00,35.00
63387,月AC**D9,4.20,敞车,10.00,5.00
63389,西DJ**94,4.20,厢车,10.00,5.00
63391,西AE**9G,4.20,厢车,10.00,5.00
63393,上A7**49,4.20,敞车,10.00,5.00
63395,上AC**3T,4.20,敞车,10.00,5.00
63397,下AK**61,4.20,高栏,10.00,5.00
63399,下A5**S8,4.20,高栏,10.00,5.00
63401,下A2**15,4.20,高栏,10.00,5.00
63403,时EW**82,4.20,高栏,10.00,5.00
63405,下A1**B2,4.20,高栏,10.00,5.00
63407,日A7**66,9.60,厢车,50.00,20.00
63409,下AB**E6,4.20,高栏,10.00,5.00
63411,周K6**52,4.20,敞车,10.00,5.00
63413,下AD**38,4.20,高栏,10.00,5.00
63415,下AA**D6,4.20,高栏,10.00,5.00
63417,月C5**56,4.20,厢车,10.00,5.00
63419,周CG**89,4.20,厢车,10.00,5.00
63421,周MY**03,4.20,厢车,10.00,5.00
63423,周CY**58,4.20,厢车,10.00,5.00
63425,周CJ**37,4.20,厢车,10.00,5.00
63427,上AC**1T,4.20,敞车,10.00,5.00
63429,工Q4**7W,13.00,高栏,100.00,32.00
63431,工B1**T6,4.20,敞车,10.00,5.00
63433,工BK**62,4.20,敞车,10.00,5.00
63435,时A6**7J,4.20,厢车,10.00,5.00
63437,工BS**02,4.20,敞车,10.00,5.00
63439,工BH**9D,4.20,敞车,10.00,5.00
63441,工B3**72,4.20,敞车,10.00,5.00
63443,工BN**Y9,4.20,敞车,10.00,5.00
63445,工JW**80,4.20,敞车,10.00,5.00
63447,右AK**29,4.20,高栏,10.00,5.00
63449,右AV**51,4.20,厢车,10.00,5.00
63451,工Q1**35,13.00,敞车,120.00,35.00
63453,工B3**23,4.20,敞车,10.00,5.00
63455,工BY**62,4.20,敞车,10.00,5.00
63457,工LC**30,4.20,敞车,10.00,5.00
63459,工VS**59,4.20,敞车,10.00,5.00
63461,工B2**15,4.20,敞车,10.00,5.00
63463,下A5**J8,4.20,厢车,10.00,5.00
63465,华A4**J6,4.20,高栏,10.00,5.00
63467,华A8**VT,4.20,厢车,10.00,5.00
63469,工B2**61,4.20,敞车,10.00,5.00
63471,华A8**K1,4.20,高栏,10.00,5.00
63473,工D9**05,6.80,高栏,40.00,10.00
63475,工B3**29,4.20,敞车,10.00,5.00
63477,华A3**Q1,4.20,高栏,10.00,5.00
63479,琼A5**61,4.20,厢车,10.00,5.00
63481,南QQ**J5,4.20,高栏,10.00,5.00
63483,西AN**9U,4.20,厢车,10.00,5.00
63485,西AV**3R,4.20,厢车,10.00,5.00
63487,西AX**15,4.20,厢车,10.00,5.00
63489,下A8**U6,4.20,厢车,10.00,5.00
63491,西AQ**5D,4.20,厢车,10.00,5.00
63493,西AE**5M,4.20,厢车,10.00,5.00
63495,时N5**15,17.50,敞车,160.00,40.00
63497,七A2**60,4.20,厢车,10.00,5.00
63499,上AB**4Y,4.20,敞车,10.00,5.00
63501,上AP**75,4.20,敞车,10.00,5.00
63503,共A6**26,4.20,高栏,10.00,5.00
63505,西AU**55,4.20,厢车,10.00,5.00
63507,华A8**P2,4.20,高栏,10.00,5.00
63509,华AG**56,4.20,敞车,10.00,5.00
63511,上AN**3M,4.20,厢车,10.00,5.00
63513,工A3**99,4.20,厢车,10.00,5.00
63515,上A2**M6,4.20,敞车,10.00,5.00
63517,下FL**82,9.60,高栏,60.00,20.00
63519,上AC**9Q,4.20,敞车,10.00,5.00
63521,周SF**63,4.20,敞车,10.00,5.00
63523,年AA**R7,4.20,敞车,10.00,5.00
63525,下J3**11,4.20,厢车,10.00,5.00
63527,时EE**18,5.20,高栏,20.00,8.00
63529,下AQ**57,5.20,厢车,20.00,8.00
63531,共KG**57,5.20,高栏,20.00,8.00
63533,和DK**03,6.20,敞车,25.00,10.00
63535,周DF**91,6.20,厢车,25.00,10.00
63537,右AN**38,6.20,高栏,25.00,10.00
63539,下HG**82,4.20,厢车,12.00,5.00
63541,下FB**03,13.00,高栏,100.00,32.00
63543,华A9**5Z,6.80,高栏,25.00,10.00
63545,时K5**68,6.80,敞车,25.00,10.00
63547,时D6**50,6.80,高栏,25.00,10.00
63549,时K5**83,6.80,敞车,25.00,10.00
63551,周M5**86,6.80,高栏,25.00,10.00
63553,民AA**71,6.80,高栏,25.00,10.00
63555,民D5**72,6.80,高栏,25.00,10.00
63557,周A5**72,6.80,厢车,25.00,10.00
63559,周KH**02,6.80,敞车,25.00,10.00
63561,时B8**69,6.80,高栏,25.00,10.00
63563,下FE**37,9.60,高栏,60.00,20.00
63565,工BD**29,6.80,敞车,25.00,10.00
63567,工B6**01,6.80,敞车,25.00,10.00
63569,工BS**83,6.80,敞车,25.00,10.00
63571,工BY**72,6.80,敞车,25.00,10.00
63573,工BL**31,6.80,敞车,25.00,10.00
63575,工BY**23,6.80,敞车,25.00,10.00
63577,工BE**12,6.80,敞车,25.00,10.00
63579,时RR**89,6.80,高栏,25.00,10.00
63581,右AL**67,6.80,敞车,25.00,10.00
63583,月M2**72,6.80,高栏,25.00,10.00
63585,共E5**77,13.00,敞车,120.00,35.00
63587,共AF**16,6.80,高栏,25.00,10.00
63589,成A6**60,6.80,敞车,25.00,10.00
63591,时R4**70,6.80,高栏,25.00,10.00
63593,日D7**51,6.80,高栏,25.00,10.00
63595,时K9**97,6.80,高栏,25.00,10.00
63597,下AL**19,6.80,高栏,25.00,10.00
63599,上A3**9C,6.80,敞车,25.00,10.00
63601,上AE**76,6.80,敞车,25.00,10.00
63603,西C8**61,6.80,厢车,25.00,10.00
63605,工BY**28,6.80,敞车,25.00,10.00
63607,秒CR**15,9.60,高栏,60.00,20.00
63609,工QZ**92,6.80,敞车,25.00,10.00
63611,工BS**83,6.80,敞车,25.00,10.00
63613,下AL**08,6.80,高栏,25.00,10.00
63615,周S5**26,6.80,高栏,25.00,10.00
63617,琼A2**30,6.80,厢车,25.00,10.00
63619,下FB**79,6.80,厢车,25.00,10.00
63621,下FB**79,6.80,厢车,25.00,10.00
63623,下AL**13,6.80,高栏,25.00,10.00
63625,华AM**21,6.80,高栏,25.00,10.00
63627,下SE**11,6.80,高栏,25.00,10.00
63629,工PA**16,13.00,高栏,100.00,32.00
63631,周C6**69,6.80,高栏,25.00,10.00
63633,上AE**95,6.80,高栏,25.00,10.00
63635,秒B6**09,6.80,高栏,25.00,10.00
63637,十K1**95,6.80,高栏,25.00,10.00
63639,时RR**65,6.80,高栏,25.00,10.00
63641,右AQ**82,6.80,高栏,25.00,10.00
63643,周D7**01,6.80,高栏,25.00,10.00
63645,周S9**87,6.80,高栏,25.00,10.00
63647,周SA**78,6.80,高栏,25.00,10.00
63649,月AM**03,6.80,高栏,25.00,10.00
63651,时M6**32,6.80,厢车,35.00,10.00
63653,周SA**78,6.80,高栏,25.00,10.00
63655,周S9**97,6.80,高栏,25.00,10.00
63657,和DG**22,7.20,厢车,35.00,15.00
63659,时K7**78,7.20,敞车,35.00,15.00
63661,工D8**15,7.20,高栏,35.00,15.00
63663,上AR**95,7.20,高栏,35.00,15.00
63665,工GA**85,7.20,厢车,35.00,15.00
63667,共AJ**18,7.20,高栏,35.00,15.00
63669,周L3**57,7.20,高栏,35.00,15.00
63671,周NA**88,7.20,高栏,35.00,15.00
63673,上P7**56,9.60,高栏,60.00,20.00
63675,下AH**76,7.20,厢车,35.00,15.00
63677,年BB**33,7.20,厢车,35.00,15.00
63679,右F3**00,8.60,高栏,40.00,15.00
63681,时AW**18,8.60,高栏,40.00,15.00
63683,周P2**07,8.60,厢车,40.00,15.00
63685,华Z2**01,8.60,高栏,40.00,15.00
63687,西JL**89,9.60,高栏,50.00,20.00
63689,民L7**49,9.60,高栏,50.00,20.00
63691,周S9**78,9.60,高栏,50.00,20.00
63693,下AH**99,9.60,高栏,50.00,20.00
63695,工PE**25,13.00,高栏,100.00,32.00
63697,下K2**02,9.60,高栏,50.00,20.00
63699,工Q0**3H,9.60,高栏,50.00,20.00
63701,周S9**15,9.60,高栏,50.00,20.00
63703,上P7**80,9.60,高栏,50.00,20.00
63705,周C0**79,9.60,高栏,50.00,20.00
63707,周M6**81,9.60,高栏,50.00,20.00
63709,下AL**18,9.60,高栏,50.00,20.00
63711,中A9**31,9.60,高栏,50.00,20.00
63713,共AB**23,9.60,高栏,50.00,20.00
63715,共E6**28,13.00,敞车,120.00,35.00
63717,西JQ**57,9.60,高栏,50.00,20.00
63719,秒CH**12,9.60,厢车,50.00,20.00
63721,时N7**66,9.60,高栏,50.00,20.00
63723,时G1**10,9.60,高栏,50.00,20.00
63725,时K7**09,9.60,敞车,50.00,20.00
63727,周LA**28,9.60,高栏,50.00,20.00
63729,周C0**56,9.60,高栏,50.00,20.00
63731,周KH**63,9.60,高栏,50.00,20.00
63733,周K5**70,9.60,高栏,50.00,20.00
63735,西JJ**25,9.60,高栏,50.00,20.00
63737,工PD**67,13.00,高栏,100.00,32.00
63739,琼C3**92,9.60,高栏,50.00,20.00
63741,秒D1**42,9.60,高栏,50.00,20.00
63743,下FE**08,9.60,高栏,50.00,20.00
63745,民B7**46,9.60,高栏,50.00,20.00
63747,周LA**29,9.60,高栏,50.00,20.00
63749,东G6**45,9.60,高栏,50.00,20.00
63751,周B1**91,9.60,高栏,50.00,20.00
63753,周AA**40,9.60,高栏,50.00,20.00
63755,和DH**79,9.60,高栏,50.00,20.00
63757,共R7**29,9.60,高栏,50.00,20.00
63759,工RG**89,13.00,高栏,100.00,32.00
63761,工D9**97,9.60,高栏,60.00,20.00
63763,周C6**38,9.60,高栏,50.00,20.00
63765,年AM**82,9.60,厢车,50.00,20.00
63767,南AN**78,9.60,厢车,50.00,20.00
63769,工BX**91,9.60,高栏,50.00,20.00
63771,和DJ**62,9.60,厢车,50.00,20.00
63773,工RC**58,9.60,高栏,50.00,20.00
63775,时RA**73,9.60,高栏,50.00,20.00
63777,时AG**70,9.60,高栏,50.00,20.00
63779,时AW**19,9.60,高栏,50.00,20.00
63781,右AL**46,9.60,高栏,50.00,20.00
63783,下F1**03,6.80,高栏,40.00,10.00
63785,时AH**65,9.60,高栏,50.00,20.00
63787,民M4**39,9.60,高栏,50.00,20.00
63789,右AF**06,9.60,高栏,50.00,20.00
63791,右D2**93,9.60,高栏,50.00,20.00
63793,下AL**27,9.60,高栏,50.00,20.00
63795,周S2**83,9.60,高栏,50.00,20.00
63797,工Q6**5H,9.60,高栏,50.00,20.00
63799,工Q6**9H,9.60,高栏,50.00,20.00
63801,下H2**95,9.60,高栏,50.00,20.00
63803,年K2**80,9.60,高栏,50.00,20.00
63805,北D5**70,6.80,高栏,40.00,10.00
63807,下L6**39,9.60,高栏,50.00,20.00
63809,上B9**9Y,9.60,高栏,50.00,20.00
63811,下E1**30,9.60,高栏,50.00,20.00
63813,月CB**85,9.60,高栏,50.00,20.00
63815,民H2**96,9.60,敞车,50.00,20.00
63817,东D5**58,9.60,高栏,50.00,20.00
63819,周K1**80,9.60,高栏,50.00,20.00
63821,时Q4**55,9.60,高栏,50.00,20.00
63823,秒CJ**28,9.60,高栏,50.00,20.00
63825,中CD**22,9.60,高栏,50.00,20.00
63827,下B6**00,13.00,高栏,100.00,32.00
63829,周KK**95,9.60,高栏,50.00,20.00
63831,农DH**78,9.60,高栏,50.00,20.00
63833,共BK**15,9.60,高栏,50.00,20.00
63835,右KA**93,9.60,高栏,50.00,20.00
63837,共B7**86,9.60,高栏,50.00,20.00
63839,右EA**95,9.60,高栏,50.00,20.00
63841,下Q8**38,9.60,高栏,50.00,20.00
63843,月G2**89,9.60,高栏,50.00,20.00
63845,下F2**26,9.60,高栏,50.00,20.00
63847,周F7**58,9.60,高栏,50.00,20.00
63849,时K9**31,6.80,高栏,40.00,10.00
63851,和BS**25,9.60,厢车,50.00,20.00
63853,左C1**49,9.60,高栏,50.00,20.00
63855,周A4**31,9.60,厢车,50.00,20.00
63857,和DH**85,9.60,厢车,50.00,20.00
63859,华R2**65,9.60,高栏,50.00,20.00
63861,月E3**76,9.60,厢车,50.00,20.00
63863,和D6**81,9.60,厢车,50.00,20.00
